hashed_sequence_key,source,retrieval_label,heavy_length_bin,light_length_bin,total_length_bin,has_light,matching_bin,split,retrieval_score
501487a89b64a29d87794c4672fb6649dcc3f0c0f71d36b130b9fd43ed5bcea9,oas_unknown_target_background,0,125,110,230,True,125|110|230|True,test,0.014842852517063429
b3af5a700c96632c38040d60e22316a79040f24dd097729db8dcffc62e5b80f8,project_record,1,120,105,230,True,120|105|230|True,test,0.8280106493652621
be24ad9d24f0b44808ed521b6a6b74ef9c68b5067ef6d069e4bf0453ee6bbc1e,project_record,1,120,105,220,True,120|105|220|True,test,0.9532946852749733
4925a1689734298047eb294c5a3f0ae062829ce74ffb23fbef138e4dc4507097,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.06341685373490365
25220317a61ffe3680af879711ef9e157b56c5b0fc66059c3de21199fa050e7d,oas_unknown_target_background,0,115,110,220,True,115|110|220|True,test,0.03468463822378765
b623b1803d6ee1c6c7026bb8a84d421e1fa8717114be924c7b7a336d130ac0a1,project_record,1,120,110,230,True,120|110|230|True,test,0.8092021289682395
162c822795162022612f1bee33a7d4fbcbb114e29628c51c6045526dc9a5f945,project_record,1,120,105,230,True,120|105|230|True,test,0.9474757852018019
e46ab978cc6656ab3621cef7aa6f8211d4bf82c159faf6f7670b0ea3505d2226,project_record,1,125,110,230,True,125|110|230|True,test,0.904402923551929
2021e3cb170d61a5d7f13c3ca11ecab83b640e106b73912d19c2b9ce3d373208,project_record,1,120,105,220,True,120|105|220|True,test,0.9593459454192752
afccdbce7421e099d59b47b197053551606e3da32db0e2adac0a3c4944df6816,oas_unknown_target_background,0,115,105,220,True,115|105|220|True,test,0.04874617820977888
0023b00ab638146ef089e011a677cf371205b7b764a482980c72db20367bf8b5,project_record,1,115,105,220,True,115|105|220|True,test,0.9456088979326595
4cf87eb972f1e7e4c14145ce2c7ec345fe18e919afdbf2466c4adec63bb7429b,oas_unknown_target_background,0,115,105,220,True,115|105|220|True,test,0.028180902295335142
f087373bc6200f69857276e0377a5c00d28f1181fa03315b99e16dd12bdac1e1,project_record,1,115,105,220,True,115|105|220|True,test,0.9548038174259688
86f10f5b6022e9720cb56542efbbc0aa3ca828d275fbbfb2bddbb49b9e36e91d,project_record,1,120,105,220,True,120|105|220|True,test,0.941367152756333
2476f3b7982c50249af7bb3e666e4c015f27bff2c663e0af317cc0e1b1143c02,oas_unknown_target_background,0,125,105,230,True,125|105|230|True,test,0.043004105742690237
20cddf6025165b36a09be13ff351b25ec152dd8074872fa23555b6453f0de30c,project_record,1,115,110,220,True,115|110|220|True,test,0.8645432161676916
159aaf82984180ca210b4eea7a8a132e3b912ab5b94a06daba125a852a3d72b7,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.031343843544647566
9edc3d410a9e3e26469a4743b135d3ccc39061214f5d87a0884f44c27ce0ce7a,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.0072615773976427945
38c181815a44615908b9780021f4f02ca011d019acdd280ddaabec528677b81b,project_record,1,115,105,220,True,115|105|220|True,test,0.9429804261454772
abf38a7cc57adb55e35709641c443e0ee51c789852c78b400cbaebe5c726752b,project_record,1,120,105,230,True,120|105|230|True,test,0.9270941189969573
4f6e8106a1a429866ffe87d41476d79db8012406f63c3a8c1efd537b88a4f789,oas_unknown_target_background,0,125,105,230,True,125|105|230|True,test,0.927146234124947
d7ffde6e022ae6c3be1a8070de2a8991e445841f506355c8d8bf146914d385a3,oas_unknown_target_background,0,125,105,230,True,125|105|230|True,test,0.009792019420876557
a4ebcf8461a2abcc3640faa06fd0c95da7121aa75ed35c9c6f5aa774436f0c3f,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.6382832809467834
506bb9388ce430c8ca7b5c7828094aa8a14a4e4a0d524be42f305718a19eca6c,project_record,1,120,105,230,True,120|105|230|True,test,0.9155248561603809
88c00beae308491dd0569a93b039f733f2454bf83110fcb80ef842802cddd0fe,oas_unknown_target_background,0,115,105,220,True,115|105|220|True,test,0.018401301149055145
019f96efa42e1a1b946ec165c72c6801356a94fbe35f9089c27cc1611f384548,project_record,1,115,105,220,True,115|105|220|True,test,0.9578579132524923
e17f55b1af9e9129f3443d5a46b0efcf5dd85e44a25996c94bd6e780d5150a18,project_record,1,125,105,230,True,125|105|230|True,test,0.9774204520456653
c441b621a65cce736f4385eb0a65426a374842a5c88f6e9023bbe5d72525e5b0,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.0209917748905999
9e41aaec80a7cd6c3137faf0f00032ecb481752102e1ceb7b4e9c9d0c531d98a,oas_unknown_target_background,0,115,105,220,True,115|105|220|True,test,0.023095419879796738
7a8adbad52dcdcefd57e0dbd6c73aa99335b6b2255e5ce39e8e2111fff157868,project_record,1,120,110,230,True,120|110|230|True,test,0.9385497462947466
0632456772044f566708024cfdbb5b82e13a2f8457956d7ba631da31406af6e9,project_record,1,125,105,230,True,125|105|230|True,test,0.9828597945324301
fdf80e5902862189b177a72cce7edcbe2a54d740f282409a8d9ad85226af2bb5,project_record,1,120,110,230,True,120|110|230|True,test,0.9591996218858752
745b12483efb2387efaa14874be2a671c062011a5500cb944ac1546ef244e6a6,project_record,1,125,105,230,True,125|105|230|True,test,0.9300007338149854
5fd458a164e45b52d5490018f35e2f17e0449d018e1365af3f9f8896578f3821,project_record,1,120,105,220,True,120|105|220|True,test,0.9664492323258345
bd265f61608e9e16665504db8be1a9509528d59a3e849beeb5b24383e9fb371c,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.01595526693102409
818b71ea733fec0a060af3c222965fc37bdd3ff0b72a71ca46c874c22499e1a9,project_record,1,110,105,220,True,110|105|220|True,test,0.9366156687523124
f8eaadc4c5188cbdd9a0683ceb78dc5eb720faf2438b303ccb127c1e5a74f7da,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.036183663426162534
31b58a25f48326efdea72b035820a2fb821e96151c18fc092de726e0cbc8eed5,oas_unknown_target_background,0,115,105,220,True,115|105|220|True,test,0.03147348836842482
38a5c443ac905dcd0c3162008dda484b92d605bfedf11a1eb459bf77483d7ea7,project_record,1,120,105,230,True,120|105|230|True,test,0.8694118000217893
b4920fc501db23f8f895b85705bec87b346cf2181d7d5ca8a403008a3c923eab,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.016144368552575297
04d93118e1cc07b483a39b740bb482b2fa3c37af4e0f15b395f37e5c64433b21,project_record,1,120,105,220,True,120|105|220|True,test,0.9263925787031441
910486d38aabc1003043cfa52cc7892c8d6161de0881ae8370d1c0abd7a50ade,project_record,1,120,110,230,True,120|110|230|True,test,0.9210388677948008
9052d84c1d23488d3ce26b308fc8785a1ae368eedce5f9e0efece18c6b58ed9d,oas_unknown_target_background,0,130,110,240,True,130|110|240|True,test,0.6487823952709068
57b2035e1e9f9efc9f0faf4e31bc0c3842935c30c1176109f8d99583bda50639,oas_unknown_target_background,0,125,105,230,True,125|105|230|True,test,0.02293170498496377
2e7ce798724d093756908717e490566c4de53cbec3cb139de4a1bf6c3b022fbd,oas_unknown_target_background,0,120,105,230,True,120|105|230|True,test,0.7003944089256477
66ad48a982ab52d6ab0e046c365d7a434fd8676f065f8048946c1f5782b05b5f,project_record,1,115,110,220,True,115|110|220|True,test,0.9726089068978797
46f4de5471b202797d076a25c63b296b1805e7067eef986bc4d1eafe792e49c0,project_record,1,125,105,230,True,125|105|230|True,test,0.946256180067351
528eab223344039d28ec50b20180426936c8063bc08bc6dec7d76b7c545f3360,project_record,1,125,110,230,True,125|110|230|True,test,0.9513060093024349
fe2487df4866a09f8e0099718c36bd5dee55fb3744f3acd2f2d16a9707f90fe4,oas_unknown_target_background,0,115,105,220,True,115|105|220|True,test,0.08843989277163973
d9f6be4f67bf2f3822fdf045c020a3b410d909b49673b2cbf6e1b89511e55fba,oas_unknown_target_background,0,115,105,220,True,115|105|220|True,test,0.11471752570502164
c05871af0e219f9e02339ce190d4585bd656d5769de4cc2c425a1352de14d9de,project_record,1,120,105,220,True,120|105|220|True,test,0.1541388833289699
67d9ece4906fc986f494db73ae04f00885a41062c9b1d3005971b75f7c669b4c,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.008502549919778743
7f9cacc214a281b00fdbcba3220c65a04f16bd6f5722762e050e0b7e2839b2de,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.021405193380901414
fa1e58d02b1cb87c44912dfe3dca7e42c390ec9bbc8eb62c9168bc9ae45adf32,project_record,1,115,105,220,True,115|105|220|True,test,0.9769999381485007
058dc538e8e29d5592864b78f3bfc5a1f8b7f676fe5a85bdc6f14c4142ca1b24,project_record,1,125,105,230,True,125|105|230|True,test,0.8052310955369214
d2c2abbf9269a13f0df039319378519a0e813b5efb959d94789ab402ae45fad8,oas_unknown_target_background,0,120,105,230,True,120|105|230|True,test,0.014096462176108758
4c7ca66761b537cd439eb7c40688c86aab9612dda75f88c05b3900127496619e,project_record,1,125,110,230,True,125|110|230|True,test,0.6363097643073391
e40e161d25d7b516a8b6688746cdd95e08d9a3117145f5e0934753f5eb5a21f9,project_record,1,125,110,230,True,125|110|230|True,test,0.9461740724320072
031340ffe99052612675361c8b92118d5cf6d6dcd0c2477167ae823c9bb8b30c,project_record,1,115,105,220,True,115|105|220|True,test,0.9520680229889888
b22c846703182e8f59f7d77b4c3ac7445faced44763613b16745641f313747b3,project_record,1,120,105,220,True,120|105|220|True,test,0.959778494637833
0c3dd3fb883b4198c63d813a6877ef97acf1ce9b8cca49d83b7e004c10a86f7b,project_record,1,120,110,230,True,120|110|230|True,test,0.7723024479427054
c7e819ce236c6287740a6aa488dd020a31aedd6638669f77c8a8194dec751f5d,project_record,1,125,110,230,True,125|110|230|True,test,0.8923288343735806
678a9d439d339028e1ad27ec088653ce24065e96084b4f7cc5c047ffff386b7d,project_record,1,120,110,230,True,120|110|230|True,test,0.9638425220581581
bcf9adbc071066ae1b7da2d65ed94b82e0c124023a669e4c59070caa13ed9f95,project_record,1,115,105,220,True,115|105|220|True,test,0.9297510100580737
2de32f8fcb3277874551437d971dedf0e8a8bbc2f94b6bb36d06ca8097deb009,project_record,1,120,105,230,True,120|105|230|True,test,0.9526815205282788
3e16169b0222dcd56648bb1176beca428beb5462e9da35b67f1ecf08e38e915d,project_record,1,120,105,230,True,120|105|230|True,test,0.9670214610826103
22f2e2a3d8177d9001ffecdc415d07f6cc552ba6b1d36653ef681ccff58630b6,oas_unknown_target_background,0,120,105,230,True,120|105|230|True,test,0.06667083342243808
ba27d705725c38a8b513213a4b764ace668ffd4581b2d32d7762ab62179563af,project_record,1,130,110,240,True,130|110|240|True,test,0.9540694376506316
837b6907ab410f86e966fe94cdd183e27d3ac19e4d91a94cc6685be17b5f82d2,project_record,1,120,105,230,True,120|105|230|True,test,0.9738112742960024
6b8beae0134a35e24c1a301c57f177297d864e03814d00ca15c9aaee424a4d4c,oas_unknown_target_background,0,120,105,230,True,120|105|230|True,test,0.9560520878159194
ccf4e08538e24e016008bbd980b13450ae643746c6a6ef4d366c072bc8a87137,project_record,1,115,110,220,True,115|110|220|True,test,0.903928460902214
6284ad94fccc32f8b249c2f86f21967f50d3e07c35c116278af946a6adbaa8c5,project_record,1,120,105,230,True,120|105|230|True,test,0.9680672333904848
aa6720f733a1fd61417e754fea0e43aff6a56b565af2d2637e069ce180b8442c,project_record,1,115,110,220,True,115|110|220|True,test,0.9157097887967903
c44b4aa3995d531b785653b7b0defe95e84b23b2acee5ea459469849532bde94,project_record,1,120,110,230,True,120|110|230|True,test,0.9011653798586138
ef90de675e0c980f644b1bab2824d13b86a5582cd5cc20d7b5ff2f78ab3e7839,oas_unknown_target_background,0,110,105,220,True,110|105|220|True,test,0.049006193029309864
1818612f6373e41ebce5b02f5f58d468fa4f541a40f03de26794911488f67264,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.00868981082600387
503cd90d00fbfd93eb4b97afd89127d0d94d0ba3ddae6ae5565bd642eca73c76,oas_unknown_target_background,0,125,105,230,True,125|105|230|True,test,0.9258075091906565
258eeeb4424ae414cd5994bc3c2d9e55c734a711eb3e0ca0b8606d2c122565e3,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.016190707737973133
0a6228a6c511af6bed02368d774b473de8bdcefbd92f586bf3641f21756eb6c1,project_record,1,120,110,230,True,120|110|230|True,test,0.9294942355931078
ebb38da49e26732360f56dfb4c4cafb2759fa775126ebfd68af019b70bd3421f,project_record,1,115,105,220,True,115|105|220|True,test,0.9685099420977137
c1ce55ebbc9bca3ebebef096cdaa646fc69e3124803cd72b8ce1267bb96feaa4,oas_unknown_target_background,0,115,110,220,True,115|110|220|True,test,0.09308280349631044
b2926568825379e1855cfb04c443435966a19063a76bb44ac7e4ac071bf8e0b3,project_record,1,120,105,220,True,120|105|220|True,test,0.9064455141104215
c0d76f5b746cda93f151f07bf38b93b7fddce6162963b35c6c5bea1dc29694ac,project_record,1,120,105,220,True,120|105|220|True,test,0.9248641879651214
9c77935411756cb6258730d97241fbc8267c7d09f0a914291b092a3adcf649b9,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.013689820298396263
8884598fe8f63a141e798029b128781347f9ad2ee512c38c9a970169dbe64fd1,project_record,1,115,110,230,True,115|110|230|True,test,0.9447839193544897
902d396b873c26201eba219aadd85458f15ea857cf16ec96b06453dc0d13fc36,project_record,1,120,110,230,True,120|110|230|True,test,0.9823131743537049
dfb8581096187cadcc8a9ae2da5e8032f14e373412b88403664a4abc2fc92f59,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.02159841638054555
8acb1130266b9bcf0d97d7920d3ca3ac2b111b80cab5ed80d85b3e9940f1b71e,project_record,1,115,105,220,True,115|105|220|True,test,0.9514772354244425
d7f529dd807463258d5ee073df7a23e08daffb96f509fc267c36e465dc641072,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.025105789639920533
9579b50f401338d8ebe8dfa5f1efa37e5a1d16e5208dfcf7d708f1d9b3b0bf25,project_record,1,120,105,220,True,120|105|220|True,test,0.8964434642141762
3e38327a2b194ed35f39bdb29c1d0a5bd8f0d7f633e3f46ddbf3e2902f77e91c,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.10378270051177173
f499a1bf35205ac818a69141b8053f5451fe7947e53e29b587850bcc53ce17a2,project_record,1,115,110,220,True,115|110|220|True,test,0.9032417631203898
5511c779487453d972860701117c276e573df40a3358559a69168e6aa6709e80,project_record,1,115,105,220,True,115|105|220|True,test,0.9683856314993978
2acfd250a597bb9d0bd04be29e9f5d2c38e84662dfcb19c94e20ab45b52fdb29,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.7394210077071574
a710100d01fa4e9c005ef40a8f6829a791c61a4c1d399e7939d9b1a3f692fd3a,project_record,1,120,105,220,True,120|105|220|True,test,0.9794997588797538
9b5a4f7f32d1723ef5b2e8a2e44987d25e7f479a7662a0e0efc064f6834a182c,oas_unknown_target_background,0,115,105,220,True,115|105|220|True,test,0.017759083126222264
cf499e6af90eb15fb33a901a107cfa3aeb69764a217de4e92324e296f1ce7acf,project_record,1,120,105,230,True,120|105|230|True,test,0.9336765252964757
b2cc9ca7517aac389b7d23fe4807b830c3e5f78688cd515a31db1ce808e505dc,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.046593471177258344
de82c7d9fb5f1689bdbc166059f3a85c0036b0261d4bade4377a55927d166e45,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.04346380448078517
9bd0b3c2745e93de7817c80c26d3c6b668e38b191c03b6937a2d9dfb870ae9cf,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.010498607833615349
913c80fcadc4f0b750e1729b85fdb5acf86aba96ec29f3fc3dc9ea9483353f06,project_record,1,120,105,220,True,120|105|220|True,test,0.9531312341369722
82269a278ef3033e13d57f1113dccd058007e9ce88f221f05ee60a6678ba3b73,oas_unknown_target_background,0,130,110,240,True,130|110|240|True,test,0.3981838105970513
83453a2c85700be955a413f0ec38e9c7f2657dcec07d2d00070ccdb3be20d0d2,oas_unknown_target_background,0,115,105,220,True,115|105|220|True,test,0.030863320421392636
6f7ca6677463409ac909aeda65b5455aae252171b808795138958c12070abcef,oas_unknown_target_background,0,125,105,230,True,125|105|230|True,test,0.00682801279990738
1cba7c4cea169eedeefb4efc051181a98fc5006a60afad052427f4e396b6b543,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.0071551540096671225
41d70cb626217922e47935028cc1f7246db3a833d4d434ec38d36b2269dffe07,project_record,1,125,110,230,True,125|110|230|True,test,0.9666410536428047
88b0f0363ead289cf173642dd98bdf4c8f87773fa421315d041573e05a701d0e,oas_unknown_target_background,0,115,105,220,True,115|105|220|True,test,0.029706524052668565
f3ccb74bfcb981ba90b0c3d2f5f76d0a135f0aae16d8f30ea0e2ab3438696d4a,oas_unknown_target_background,0,125,110,230,True,125|110|230|True,test,0.4351066563073468
2e2533daa200c24b78a9ccef0863dbe6f39cfea046412525fae1b9e88a5d8e00,project_record,1,120,105,230,True,120|105|230|True,test,0.9545297074503251
9f4d163eac227d3140394adbe4a5ce3942144e4d624523e0fef2bf1549303dd8,project_record,1,120,110,230,True,120|110|230|True,test,0.9501515854883663
d38d5d8f268d31d778b44c8ba443dd94b0607562dab8141d775cdb7d1296f019,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.1560316226890617
94341a5df79c3f756ac01b467088bbea2dea82cddb9b722807a1a1d976a14b93,oas_unknown_target_background,0,120,105,230,True,120|105|230|True,test,0.014368526053277408
962f32fea5d8bec3f850b75933d849e61c30f34b050142c89574545fb8ca4bcc,project_record,1,115,110,220,True,115|110|220|True,test,0.9056964571122947
cb9298521039e69f1c7d9f52513a13a25715eb9c3f6bdb10020e45af180fa627,project_record,1,120,110,230,True,120|110|230|True,test,0.829670903552391
e9121d06786c523d9103edee2b80bdbc2416b4fc27ddc72627b22c52e1e2d316,project_record,1,120,105,230,True,120|105|230|True,test,0.9133764379864232
e828214ae1a18e546e2576fea844b699dd753913ae3413bedb33a52f7be35b7a,oas_unknown_target_background,0,115,110,230,True,115|110|230|True,test,0.0821573753643873
5251f0ada344da7dbee868316c67c66bfcec36ce8c7bf60ad1bdb6471db50d8e,project_record,1,115,105,220,True,115|105|220|True,test,0.17918332369002885
1e0c1aa9c1fcdceb1f2857472adcc5a84803e25f5c8b3125535c2d4dd3df023e,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.060677551347077044
b4b57384fc7a157c2fda4f986f7c43661db858b4b7171adf7b29806a9f8e3c00,oas_unknown_target_background,0,120,105,230,True,120|105|230|True,test,0.0856926803836431
a859e86c112b95060c62ebf13c71214dda967ad743b79457e5d2c22b569793a3,project_record,1,120,110,230,True,120|110|230|True,test,0.9590592804579458
9b77606e3affdc209567a5675ab6351c9001804340240a21d5dfb7ff00985d82,project_record,1,120,110,230,True,120|110|230|True,test,0.42251799639652726
d0a7c00d6982c784fa6a8400e89eab1a88f88badabc1b49d51937815adbd5d7a,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.9787161890220741
cefb7a8e9c4d4adf8189ef2004a4031f82a295605f47e526e5bfe4357278a3f8,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.785954382930724
8a8a7b89f428f6bf13243794eeba28748e326f4492ad328a219b553beeb2f24a,project_record,1,115,105,220,True,115|105|220|True,test,0.936155771539816
e2e15c0da1d1aefdee944a7dbf8831fb9b94e497155a0e50f0d6d4a19241db12,project_record,1,125,110,230,True,125|110|230|True,test,0.978176478876279
d64755c3eb84c29bced1b31a6279f56ececf6ce92a9abbf3893acfce184da0e5,oas_unknown_target_background,0,125,105,230,True,125|105|230|True,test,0.031534585748019366
d8ff7befcf3aafbf2bbe94f1d53a904a8102cd975fd38f25e5733d375618e2e7,oas_unknown_target_background,0,115,110,230,True,115|110|230|True,test,0.12501084061679948
e1bde6ba4d8f421713958999dbdfbea4f9b63e0436b0c576931ea5874b37a2b2,project_record,1,120,105,220,True,120|105|220|True,test,0.9461310601906429
dabd7fd22afe8f3ba181a02a37bcc14c8ae5897cfb929b45eb6d22e94209d524,oas_unknown_target_background,0,115,105,220,True,115|105|220|True,test,0.013039039605826573
3c4b868e013bfe546a600afb5e5e2f5d82985c2cbc9e462c4fd5c4e5c067bb7e,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.011384257408079865
e31f552b8035f3f7e7bd5845f3cb3c13b30b7b2589e1646e7fdeced7b7abd63e,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.03992774265653296
bbd0ee12230f3180a635ee0d7698f4db736d241ea1e79b00fb2e7f9539c2a69e,oas_unknown_target_background,0,125,105,230,True,125|105|230|True,test,0.029455481169141935
8df12a39c393834e5d769c1bf3f0329be1d3c594a0b0710f50943e578ea9c38c,oas_unknown_target_background,0,120,105,230,True,120|105|230|True,test,0.04453687865533989
2ab690c6d09e74beb5a476447a886bb1d7cefe401fd9154e44ffa44a14af72fe,project_record,1,120,105,230,True,120|105|230|True,test,0.9802428276534774
a40c72045e0917833ccb3b9e3b52eb8841905313fa1cfa17ababf1832646ea08,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.0643214960460145
616b84a3e29ff71bc15d0abeeaa8721989ccba0b77fd524e7a3e31ec883f99ae,oas_unknown_target_background,0,120,105,230,True,120|105|230|True,test,0.07931049456276787
f888ba8562860678d16db023a571cf17d66394d94984b4ba1be60af9d6270a7e,project_record,1,115,105,220,True,115|105|220|True,test,0.9423481136952598
c49cf79e498d88cb8f7440a5f75061bc0fd372d196345ccbfa3a91e8ab6f16a8,project_record,1,125,105,230,True,125|105|230|True,test,0.9710569686528512
45f5caa88b947ac46aef227773e5a5ca9f89b316503e6058c617c094158122e5,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.032077170823737115
671af6c33b6b0158da056f2b19529b41d024a4a0c0bd539926fa42624a5f5a1d,oas_unknown_target_background,0,120,105,230,True,120|105|230|True,test,0.1398919336369696
9a38082f2b39ec73787fdd084fefa98328956f59dd1c7ef15ecb7e6ebe0d6c44,project_record,1,120,105,230,True,120|105|230|True,test,0.9627095335165305
d80ed0300a84da309335489be871fe529193344634811407bfd36fd23224f0cd,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.024390216294941165
8aae3a7fb7f512e0afb23beab643d25efd314f3c115f5ca2f78e1deaf55ce8d1,project_record,1,115,110,220,True,115|110|220|True,test,0.972925172970393
87b340cefbe34479b5e65ac81fb6bba47578fd7ae4b4d19caeff1682564d96d5,project_record,1,120,110,230,True,120|110|230|True,test,0.9492291813001332
39ba1d354731d77f47f4c09d0a1507d5059f08010019de5ee475c3cedf363a89,oas_unknown_target_background,0,120,105,230,True,120|105|230|True,test,0.05784538276961842
3540d57a9935cf3b7597a0a2b0063ae4c0a939b331e2176991de0b722daa5d3b,oas_unknown_target_background,0,115,105,220,True,115|105|220|True,test,0.005343798120004013
8d07d0b8a98a508218be59d4a09719c8b676667f5583d5a4971adb4fa894f1cf,project_record,1,120,105,220,True,120|105|220|True,test,0.9734672432617936
19d41cb734427170fa6818567b5672d8dafdf8432fa62d3b194245f94de7369b,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.13451987180471775
8c866b52a656c56d68a5b81f68a8b283950d25174447c9de102330fa0684a46d,project_record,1,120,110,230,True,120|110|230|True,test,0.8791039239180763
ce9c100942d27f9a6e9152f69840b4e7e7c108febdb6e969291eb8bca0985b2d,project_record,1,125,105,230,True,125|105|230|True,test,0.7188187772659851
1ebdd4f6d4268668dadd0f9279ab4292c5e20a0f7329ae4df7aafb9f19db6d8f,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.06834632796951601
165509c0e4ea2bf9bea0046ac102dcf76329c96b8c20d59cba6dcfcdcd241778,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.028293228123315
5a524640c4a070af7ad4caa2ed2bc262c01f59cda1145ad4174ec67b297ab053,project_record,1,125,110,230,True,125|110|230|True,test,0.7935909741862732
a5f879a1fa1bbea4a5451d84e0a6b7176d3a5d4d2b291e00106007bb9deffe63,project_record,1,120,110,230,True,120|110|230|True,test,0.9542348772867434
af4b3d700dc26a9cb45cbe58812850dd883769f622cd00d34245e3bd599573d6,oas_unknown_target_background,0,125,105,230,True,125|105|230|True,test,0.04297658492324872
fbdd9adb1524e3e3903b600a00be9c0a91df9dafd6a051c3dbc02f1937319c39,project_record,1,120,105,220,True,120|105|220|True,test,0.9827731136379759
2bcad378f5ec46637c32be08e0ef74f64398eebadd075f97a621ff0123b696d2,project_record,1,120,105,230,True,120|105|230|True,test,0.9429283792147278
36c4ce5d1051a7512452f434658b7b5d7622e193b0366478c5ba8aa0d4243c2a,oas_unknown_target_background,0,120,105,230,True,120|105|230|True,test,0.020710563079228347
b76bb68f41974e6209d705c958db94831db0cdfad0270b65e46d2064ffb2afec,oas_unknown_target_background,0,120,105,230,True,120|105|230|True,test,0.04093964883479175
3cc9f5841576c356aee9a2323c96fac005236dea699534af9cdbc0df80dd59ed,project_record,1,120,110,230,True,120|110|230|True,test,0.7791522546397206
e5d0e86a0be0f7f7429704ddd917de8f50df60c4d80b5dee0406328a70f9f515,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.008941659113760117
ecd00ad1820cf07943921e98213c250c0345a17e33bb66b04a5e5a0ffdff26cb,project_record,1,115,105,220,True,115|105|220|True,test,0.986560824030974
8c87e57153540f53560dc5f71e55b9b09aeeb697019571abaeafaa685d7d4b9f,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.03635799038104395
3f0dcc4780a1c43ebe49b1d6a88834955d4009dd4634f522e6872ffa13c3d82e,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.07528090115944713
ebfef26f10004c3384d133af851dabb98ffadc8b070e10864242f697eba24082,project_record,1,120,110,230,True,120|110|230|True,test,0.9602752577383386
80941ef777b102c318cec11834d4492204dd2492ea262f1e13d2e23b829d80a4,oas_unknown_target_background,0,115,105,220,True,115|105|220|True,test,0.015844142646564044
69140f08e361b66ca601002a7d49c7dca30719d6c639397ce469674e24ddb6a2,project_record,1,120,105,230,True,120|105|230|True,test,0.9551757672242376
d063050176ae4aa75b6e34a75166b45fb134d868e9f989e31692f9b88c99cfe7,project_record,1,115,105,220,True,115|105|220|True,test,0.6534657378116803
edee40b2b9a052b97533c19d42f654b7eb26097ffee3c1915bd4d9bc3209fa57,oas_unknown_target_background,0,120,105,220,True,120|105|220|True,test,0.037775549746527366
8209061c2adbcef6b92fb0a9b4c22c37bd505b85c7eace1d092e3247fd39b154,project_record,1,120,110,230,True,120|110|230|True,test,0.9496333166863657
e393e594b00ec5867d4a100267753425ce9268673cfe161684fa6bf9e2e59379,project_record,1,120,105,220,True,120|105|220|True,test,0.9316084309234005
ea57245c01795b04e44afe1cdcc98952123d6f085271137e8bec6bf7f3f7c868,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.050077679409119974
f5285ae8dce94321f189e0f3f59460c34f0fd284ed403cbbae01373f693e25ee,oas_unknown_target_background,0,115,105,220,True,115|105|220|True,test,0.013189205369553036
64cf905d0951cf1cdba1f5b3f885dd8abc761bad6e2c9bc7fa3859f4032132bf,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.016739532959039474
434d0395be2cf1a22c4d98f8bc7602dcc9a09778f82c524f3da4b6e1fcd25654,oas_unknown_target_background,0,110,105,220,True,110|105|220|True,test,0.0474135082794058
0b97cded42acc4ea2aefc8b64491339bed53c7526e3dad6656720ee8e0721c48,oas_unknown_target_background,0,120,110,230,True,120|110|230|True,test,0.04575639818745684
