sequence_pair_hash,source_class,retrieval_label,source_file,split,project_retrieval_probability
643afd3155e4327dad3450c7fe03e31a78d127f11156c1328ae863a90dce5d0a,oas_unknown_background,0,SRR9179273_paired.csv.gz,test,0.035394481275117226
dd1b103eaebbcd497187f4a6ef98cc3706ca1909669711174cde32337239e994,oas_unknown_background,0,SRR9179273_paired.csv.gz,test,0.0332639687179212
b97d4ea3a53c9c026f02be473e8a22d3c8e06f0c5dca823d97ee5b9a624150d2,project_record,1,neutral_prepared_sequences.csv,test,0.9299084681170143
4dbdaea6e83aad48942ed0586d26897844021ada9eba6bc461b9bf0aee29897a,project_record,1,neutral_prepared_sequences.csv,test,0.9449997494664659
07edb163195ca827c6ba709f8faa6b50375e97cbfe0721d5738ced209d75773a,oas_unknown_background,0,SRR9179274_paired.csv.gz,test,0.018829743977171562
8706040fc18641134541f37ef0b2c0211302114d746313318e996ed8c63718df,project_record,1,neutral_prepared_sequences.csv,test,0.9759999286156592
6312f677d704bf7279ef0b4c2b4ede9e77ba0605d7011a3a8b1fc79c0e9b967d,project_record,1,neutral_prepared_sequences.csv,test,0.9875907009449486
fff82b10c9da3280f48455d450ad9aef4ae72177abd1d3576ad296c78f2eee3f,oas_unknown_background,0,SRR9179273_paired.csv.gz,test,0.041004609972834796
22381e0887b6c714d264e318d383c558c446170dcb062b2e521727eb1a67fc05,oas_unknown_background,0,SRR9179277_paired.csv.gz,test,0.037227132308477025
edd2d3c33efab8f1b2abc8ed4737ee242ef812b827a8e4d236978a5dd8fafcc7,project_record,1,neutral_prepared_sequences.csv,test,0.9946082973273176
eb63cd42daa657137481176e7b2df271fc3d69a010712c7bfd949eb915f6ff30,oas_unknown_background,0,SRR11528761_paired.csv.gz,test,0.046096403409302114
6b3ad203502a5742d8de8aa7680b5933614067f2b9c08d849a1fede2c4c369db,project_record,1,neutral_prepared_sequences.csv,test,0.9413394820508324
83198127b4a1a616a492ac1bdfc5fb8372e5a3fd052a65c42e9a2234db6ffe80,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.018716685473548312
9f6a64c8135e3d13aeac99be8f59f9601c88d96feb1c971e162fc88b917c01d3,oas_unknown_background,0,SRR11528761_paired.csv.gz,test,0.5089911674646181
3d125bb0965d70e73fe56e6f5cc3083429b2d045472ce32f5ea5bf90c3ba46ce,project_record,1,neutral_prepared_sequences.csv,test,0.8528694006433556
b76589916360353b7c80a80a3908c7de0203b2461b5fb778e49e79345af36480,oas_unknown_background,0,SRR11528761_paired.csv.gz,test,0.016316306390295257
806074a17251b16941755e77b9ba275b5576f0c4678292593eb8cc5625af96f8,oas_unknown_background,0,SRR9179274_paired.csv.gz,test,0.02678951829421953
ff51f5c1f4568c2e6a01571b9994d6b15ee5f9eb260b92fc77ca3a30e03cf383,project_record,1,neutral_prepared_sequences.csv,test,0.9722469365298526
8a2e4ddd3745d85f4d320419c7407775c72677bd18c2bfe64eca21f17d3abceb,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.015463027735537656
146a9bbf8c4caee68c5abf27b5b5cf6b01e370a0f8ed849b94b30e6a3dfcc7fb,project_record,1,neutral_prepared_sequences.csv,test,0.9738505688102949
c1830c036ba3beb8049f052e01b71f6c6cd0a9962e422951519a679d4f49c72e,oas_unknown_background,0,SRR9179273_paired.csv.gz,test,0.035694741565251674
10d5118111ea0b8054f5e1adb097bd1a26b53412d3945eb942a10fb2f5776453,project_record,1,neutral_prepared_sequences.csv,test,0.8835953382135083
e7797cbbcc21e03bfb55bb5be240d6345b13dd8628e718c85a2721fa02c27d1d,project_record,1,neutral_prepared_sequences.csv,test,0.9698824900695336
98d9c8b413ff8e81d12b889b524d0bdbee1fe18696629a0c964dc3cedbfc18a8,oas_unknown_background,0,SRR9179273_paired.csv.gz,test,0.05575013239074241
b105d2f48c40c29d9f7d1323c2bd0750d3067214a433607c6732e71bfb27b04f,project_record,1,neutral_prepared_sequences.csv,test,0.9269698241185863
1f6ec103293cadd5c5c5bc4d5579da85cfeebc626adad472448d0b0d2ec161d1,oas_unknown_background,0,SRR10358523_paired.csv.gz,test,0.9639959080962749
8c4185fe5bfa990ccbc7d6f75d100ec8cede98cbbe74ec0a8ec494e38d5167ef,oas_unknown_background,0,SRR9179277_paired.csv.gz,test,0.01426594373105788
b9e46f885b5aee8b88ac381146589c7baf1dfd26b6dd2a9e7f0194506ce293ea,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.004722488110792635
ca053a1cdeb656b1eceb60864af874097965b2df5f9c8c188d239a92f8f06a30,oas_unknown_background,0,SRR10358525_paired.csv.gz,test,0.9453508848427731
d683fea038aabdf47e5dcb22c253af0293d820d52694da187f8ba0c308dd9fca,project_record,1,neutral_prepared_sequences.csv,test,0.9171531313243745
b27d34136643ecad3a1931d9ed7b5c8f1069e148ce4187c962d252df1915f4e3,project_record,1,neutral_prepared_sequences.csv,test,0.904932641964451
57a26eb2e731508fc696f068a9e2a88cad959b200a535985e7bb109f3e13ddb1,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.019255385749265636
c6f47c7b044e53aa460d03ff8ab09ed3dfa03efdb4e8ffd629d4ced148632880,oas_unknown_background,0,SRR9179277_paired.csv.gz,test,0.12809019131190974
17158393b85c717a15f40430c119dc11931e732f7dc3791761cf171e5646637c,project_record,1,neutral_prepared_sequences.csv,test,0.9866899739095009
d900e7efd91f2423b92c432286ac37a269659291929a5f521848e900e7ad6896,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.03313778407320055
16f57581e97cb2a65455e0ebad428827e061e1d381cd4bc5ba9b92d1a010dc8a,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.010415978776851872
e672caaa2c9522c2bae197e4904a317b441208e9ef56c4e3410ab7b1a14dd20f,project_record,1,neutral_prepared_sequences.csv,test,0.9823086372823158
b0cf340a45da3e9c8ef0dbcb07c3d3c21ee2d3d26ebc04ffd96d4b00d76a7b9b,project_record,1,neutral_prepared_sequences.csv,test,0.9914537527672914
b347bec6cd84cf8ce245b5d2359c9bfe58b499f6792f2bb6849a48ec7dbabc48,oas_unknown_background,0,SRR9179274_paired.csv.gz,test,0.0470292203857259
968e9e865fc42c99905ed05e861f2e874cb968035b0176dc905b31e55dbd0055,project_record,1,neutral_prepared_sequences.csv,test,0.9353400187950625
115126db20d6cf6568268986a677f41ddca3bc4a7579dd52badf0ac214446012,project_record,1,neutral_prepared_sequences.csv,test,0.9619705843775197
ae396c43a417aebc638f2fb23e92691c51359be2534a4d86a3166b7fc19c4af3,project_record,1,neutral_prepared_sequences.csv,test,0.9914847819935501
facf1864f2fec1ba676fe4d96db17a0004dc174df564e3618f8dfeeeb2da2d88,oas_unknown_background,0,SRR9179273_paired.csv.gz,test,0.029305687891587884
1e5e3a24144473ec8fab48b03efcdda5186876d0627613fb10921a065baa06f0,project_record,1,neutral_prepared_sequences.csv,test,0.9712357674050839
1c1434495143dd6399307d26ff2828c633c4322e445378a2e1c0a1c6eae904d0,project_record,1,neutral_prepared_sequences.csv,test,0.9717876585686512
c742fc2713e35e7030f6e07bb90fe9c0bbbbc71263e0adb7b00a8722ee4d2bc2,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.031657780376380784
b82cd634983b7cc47db47d7591cc0bd8c010135a58003611c3a848577952f825,oas_unknown_background,0,SRR10358525_paired.csv.gz,test,0.9153263658542861
50b461f1655a5cfb317dd95d36e3cb8a1204fe809b77f7ea7bb62772aee08d6e,project_record,1,neutral_prepared_sequences.csv,test,0.9770548807394022
b926690627a600ec078916b02396317f8a87b1991f4d4d832ad37f3d2d2843b3,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.010425770024646841
a2a809b423ad7dd0ab854d6378818b0d4d54c6ee46c9a8a86289b147418a0c74,project_record,1,neutral_prepared_sequences.csv,test,0.9763879026443568
987d727dbf85a7392cdef855b66c622ceda4f792b37a7ca446baf1f41a28d7c9,project_record,1,neutral_prepared_sequences.csv,test,0.9789804003538425
d08ae114b2493c30685d123f83b0187be08cbdf5e5b276f7415e486ca0a5766c,oas_unknown_background,0,SRR11528761_paired.csv.gz,test,0.0714032445006464
60adc5e2bc30f12e67064e01befcb136a23b683bfc5dc82314c79999d1e5372e,project_record,1,neutral_prepared_sequences.csv,test,0.8934798522769403
0aef6d18647487b6ac2f041999729c8dced95b773a119492baf245b82a2820d2,oas_unknown_background,0,SRR9179274_paired.csv.gz,test,0.022718102584826986
d695d7890a60fc8897446c8cb7b192dcca7c2a13c7a4f42cea273a1289b281c1,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.024727808676893472
a19cc4991dd64a9368d6003708b5e2d65434dfafcdfef1fce34bc0e72049017f,project_record,1,neutral_prepared_sequences.csv,test,0.8385344015203179
4920b295a2211bfaa98a8145a6e3eb84e9a4c518dcdccc570bec97484f87760c,oas_unknown_background,0,SRR9179273_paired.csv.gz,test,0.041347445224697
8704492bbb418e74545c193ef993bb3c799d814b0af28cd3b11e3db631efc702,oas_unknown_background,0,SRR9179274_paired.csv.gz,test,0.02414929032084689
cd3d8f70ec895318301334b76d8b3f7854c67bf67decaba91510f788348d367a,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.012023274139776328
f8eaf5d903b5d5d9f6ba48ce7cc661eebbab5614ca409526a065fac18cef8075,oas_unknown_background,0,SRR9179274_paired.csv.gz,test,0.03737778665366126
465cd5a7bbd3a8e0c4e41d1a5b82dc802467386793e5ea4572f96c664644f342,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.036301850516105565
8eb38d8845ebb9f5c872e943d93bf8d9c7835360f6f46db0056760ac30df591f,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.025980402351204055
ca442b61354f960e61c541ac70211e4382ea20bf884b5588a46e654041d9b021,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.007122800998342895
a6f1c3798b219451a8028baa706fe56be3bfd1174afc7b7f07677a44b64538ce,project_record,1,neutral_prepared_sequences.csv,test,0.926800184335235
30a784f1e1422df5708caa436391ba65b5f6005269cd90623d59022590b62b52,project_record,1,neutral_prepared_sequences.csv,test,0.9718623336623943
b2d6d047d5f251ee98185990d282aa1a167995cfc3cd22003a7acf744341d676,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.018156940937270636
88e21b89780c9c0139c5e4ca87b16d4e5b40c44664a8e57aeb9ebc5ecaee1972,project_record,1,neutral_prepared_sequences.csv,test,0.967962881901815
edeea471fceffbcd90335a4734f2921a1b63d83a1631a254614ab45540e5e29f,project_record,1,neutral_prepared_sequences.csv,test,0.9845265380223356
397da3956fd723e3002ff47d9391c90604593d24965d55a1f25cab136510e989,oas_unknown_background,0,SRR9179277_paired.csv.gz,test,0.008110531839650239
545a0a9ad4d8e6e83d0bba6a54d35905272d125d2004a601d9b9ffbaf81b7467,project_record,1,neutral_prepared_sequences.csv,test,0.8883644390577164
f3579f2e285682bef41125ecffa25c7d85d6292eee9490efd298a5db27d5954e,project_record,1,neutral_prepared_sequences.csv,test,0.11220972814147846
623eb90230c27572afaea51331ca44472ed2cd1cebf8d4077d681c01e7cf4fbd,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.022218425425508274
79a6b842d6445e469a7d9847facadbfd25b067a243870510f749c39ac31b987a,oas_unknown_background,0,SRR9179277_paired.csv.gz,test,0.03465947063269808
45170337dfaac1c960fe2ee713061f4a148e8a819824675c28632940dde84e93,oas_unknown_background,0,SRR9179274_paired.csv.gz,test,0.03598432201694494
f69680eb4a320035b527bbe77c1d99eddb1e4f94bffa71f0683354712fa938ec,oas_unknown_background,0,SRR9179273_paired.csv.gz,test,0.03653234215145035
1c9626d0d791d8e87a771e7b86c420ec36f973ac3eb910484989595b81773efc,oas_unknown_background,0,SRR9179273_paired.csv.gz,test,0.017526759433477694
cfa576c17530adc16481e1432d68064678b5f06161e760b890a9928e9e79a408,oas_unknown_background,0,SRR11528761_paired.csv.gz,test,0.21276674664404244
a6d74d23fe9db771b1ef10feed1b5358f757c4552169672d20c013c467198ce0,oas_unknown_background,0,SRR9179277_paired.csv.gz,test,0.03401708170927532
bafb20974a90aff413e7b11283fe454a0aa0ffa3b7b3b9995a2764804bbb8e31,project_record,1,neutral_prepared_sequences.csv,test,0.7456747566837728
bdb1f2dda5057e67c75d3e188bbaa7f3d8d5f86ffc8b9fe2b4b2ab3e66448923,project_record,1,neutral_prepared_sequences.csv,test,0.9280275165580225
a9303da5cd1719c2471382301d23ac9f5b50e06a3e6bd091c4625fb1e4f7a9b4,project_record,1,neutral_prepared_sequences.csv,test,0.9796699110049488
b36bb9c07cf4b0ce68c3c5461e118feca3f799311cb4c93b94bbc7ae45d4ea90,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.010372064973219717
f0d5a3b76ffcb371ef9da4eaba804bd728f01f9cc0a06c73adf86ead790eaf32,project_record,1,neutral_prepared_sequences.csv,test,0.9567301532909628
1f427a1d9a11a105199c77386fdc5697f37271ac764be3acd34dd842e6c5a3db,oas_unknown_background,0,SRR9179274_paired.csv.gz,test,0.01906690172101485
6411b52f050e85c7f5cf5f7b96377c2e6e56c7dcb774a787a4e2169d604b060d,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.03179685070213887
74817f5825fcc3dae9051eb5c6f1d9602cf942fb25db1c4d1f4bc5fc6dd88f4c,project_record,1,neutral_prepared_sequences.csv,test,0.9666191823688093
b7d067dcb076ed9398addd6c8ef0496c38bf6171d0ea14f9d7625f6c03dd799f,project_record,1,neutral_prepared_sequences.csv,test,0.9634215910748245
b5f4792ed7443155dae313d732255fcc755a7e671f918c5e956bafc67f748d09,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.004767483777439979
6888d71840aa3c6f1513c62381bbb7840c7d29727563a26a36863ab9b093b5d2,project_record,1,neutral_prepared_sequences.csv,test,0.9800407469765878
eb5fc2a3c1b1e34dff74b35bb9d24aaefb77f320ad2ca913a7492654671764e9,project_record,1,neutral_prepared_sequences.csv,test,0.9677859594050302
1e35020158e19b3c290b8779768237cfdc3dc01a6b550cd28ee94019c3c2dd3e,project_record,1,neutral_prepared_sequences.csv,test,0.978831056728915
2a49742a1c107e1c338f242b9e6502674f6659d3e40c20e281804f3b960057dc,project_record,1,neutral_prepared_sequences.csv,test,0.9535610929972205
17fdf70e5fe9a12a14cd5d926ef0bffb4437589d039ded5e5597402d1e423b11,project_record,1,neutral_prepared_sequences.csv,test,0.9853393534629435
8b2726a5b27b64504f765c20f5b4a7aa29e9ff3fb5ec61333880001fb4ab3884,project_record,1,neutral_prepared_sequences.csv,test,0.975430298036085
14296a32ef2fa36886548da3ff095666f3013127ab1e8b619fe5ca983c729660,project_record,1,neutral_prepared_sequences.csv,test,0.965809114688777
91d5332ac2b0fb29d0706857a61d9544835d69ff808d97cc1f67b1ea005ee710,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.018098288396368574
db0b4426590ff887566dbec1f8023675a4e9e8f5557ef016b1cd2f68083404b9,project_record,1,neutral_prepared_sequences.csv,test,0.9893803014323078
12b4f81b2a1827c4c33604a2c0f75df27fce3b3506b1fb780288df45961f08ca,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.09481128383941012
cb51cfc0cfb9a678cc1ec05596572ba42de1bc7b0982706dc0afbee70bda778f,project_record,1,neutral_prepared_sequences.csv,test,0.9324890640727246
ca2fdaeae7f867d7871718124e65f3a111803ed2ac2f85cc19c27001133525b0,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.03157005201408255
e041ae54475bfee212b319197ebbd70b545ce1f3dd914e87ba3c8a4b8ba33569,oas_unknown_background,0,SRR9179277_paired.csv.gz,test,0.011627473595278989
a9439cbce7de24e067ced32af98a113f51ff10c393443ae794a0bb329b1f51e1,project_record,1,neutral_prepared_sequences.csv,test,0.9487343297922441
a86c77b3793fe2bb2e5e2dcc31d7e00b6762314278cb17d2d9ebdb5128d7928c,project_record,1,neutral_prepared_sequences.csv,test,0.9501093542023537
c7c06c131802868b715311867ec1abd0b1c1a581b663d0999ae2b679f9e685c0,oas_unknown_background,0,SRR9179277_paired.csv.gz,test,0.023032633987863947
61f941e4167a23bf0604d111bce22f1959e227c2dbb96d481f16ee2f52bbc2f2,project_record,1,neutral_prepared_sequences.csv,test,0.9720673584968507
6787e4a15e02073452f7d45ee581e171f7122923e334140027abe8b369b3a5ce,project_record,1,neutral_prepared_sequences.csv,test,0.9863858817682525
40f74784da4357e21263cc58d62edf78a6546755e148507c81f441fe69eae80d,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.02682639634223531
c506003b84737f2f3bc4333d8ff3db7eee56d7142894d0a3749ec255a5211228,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.01593715595009614
529b0db782f45f120c4a0586f25351fbd96d5658d7e92d7e5001ef1111857fd1,oas_unknown_background,0,SRR9179277_paired.csv.gz,test,0.008735727892920993
90ea2261afbea02bef29ff5cca1b9a4084de58c89c5637837cd382a3f8066409,project_record,1,neutral_prepared_sequences.csv,test,0.970468794336991
46b8281863a8e57cd78198f2e2f579023092474e339330acfb0ccf6702b79704,project_record,1,neutral_prepared_sequences.csv,test,0.9915597264037858
46ec71abf528b019613f4fe411dc2bf33533f487e863b5190314b397073c456e,project_record,1,neutral_prepared_sequences.csv,test,0.9419453444949618
7cfb4fce96213dc8cea36f20bde996facdc525e7657816629769d899f0e966ef,project_record,1,neutral_prepared_sequences.csv,test,0.9692932080212622
11a348f35beeaa945fdaad7bb990a0250b4e8e91cc3b69629215e719d0fc1b59,project_record,1,neutral_prepared_sequences.csv,test,0.9701519894505348
9ccb5642738758230bdcba1a7201740c8fc45c43c929070565390d420f81ec86,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.05322000131056022
3a3e4bcccb7b5b2155173b69024ad79ffa9e9ddcf0d08a6d463680d773e1b0ff,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.028254000414844844
b029098a36a4df0bd1b5b90925f02638a2d26bbfdd53b35697334b79879790ce,oas_unknown_background,0,SRR9179277_paired.csv.gz,test,0.003036025355470047
9ba13f964db43222406ba428aec911a9be2ea12056ba3f23fdff394e3d78dc7c,project_record,1,neutral_prepared_sequences.csv,test,0.985399541609905
8ef328646a3a20cc49582ef005ab41b8ad95bc22e82962d5d0b296096701c7c9,project_record,1,neutral_prepared_sequences.csv,test,0.9808307639013369
3a86c3d10d84dfba290e8de92b58c6f237e527eed7d418775efe2dbac1f1d660,project_record,1,neutral_prepared_sequences.csv,test,0.8487774158131215
8f904d805782ce80b12a5e2444bd2a9c59a95a76032db4d85b5e298f5f23f7e7,project_record,1,neutral_prepared_sequences.csv,test,0.9654230439437088
ffe298cac485b19f1bee45c781e068fe8043bab15ce44749a85464a38109ae63,project_record,1,neutral_prepared_sequences.csv,test,0.9574874116855179
b24cc872ad7b90619bff9b1f9cca7bf5c93bcd63c35a8ae3cbeaeb2a42abbcd5,project_record,1,neutral_prepared_sequences.csv,test,0.9537656753994448
23e7f5bb055b9eef7e3d4509842a920d454e068a90a8347b61788ccfff76ebde,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.01404085554050647
bb0373fad02ec7a99c382bdb7baa42eecc31c919c0bad6d5455cc4dab9568607,oas_unknown_background,0,SRR10358525_paired.csv.gz,test,0.17075786933940257
0e9dbbcad461d32870249755911738140ca52e65f0cd381a1093b8bbd10e1973,project_record,1,neutral_prepared_sequences.csv,test,0.9826464958787678
4e2cbe51a3a1896190520589b0c12c2c8c077de00b68256ebf0378e6d5921cd8,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.01531415976775064
8da46fa293b53a90f9d3f6795e3ac421e17173142366164935acdf0145059c19,project_record,1,neutral_prepared_sequences.csv,test,0.935027225680598
37475cd93c421e36e899a46481c515f401e2d6aa9b83b02c86ea0004fa0cbe1a,oas_unknown_background,0,SRR9179277_paired.csv.gz,test,0.029255657544537107
b0b478416b6cc4c8ff58525b78139156733db52985c30340ae2fccea0a7ab307,project_record,1,neutral_prepared_sequences.csv,test,0.955273478611212
bf0865e559e17a7c054e4601319230f36909ed87c07825fcb74026a145d4f315,project_record,1,neutral_prepared_sequences.csv,test,0.9536717539144866
9f7276088690747777119707916984090a3df2a15764a2f02f26ab2996b10842,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.01084479615771993
e01d7d6048222d5687f8379dfbc3a944a44968aec38ecca612939a346d542013,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.007586415583135611
c8b943c9451a1b04e229d79b8b4db85b1619cddadeefc08703c8264aefcb7a36,project_record,1,neutral_prepared_sequences.csv,test,0.877791853481378
8e8543e387cde83c7dc0e0187798525b39f93f36249e2872d8d4792c7d491335,project_record,1,neutral_prepared_sequences.csv,test,0.9267505677998605
2adde3dfa27ae43b4dea165aacafcae8347230f785d25f878311160db5d30920,oas_unknown_background,0,SRR9179274_paired.csv.gz,test,0.03406672570604076
92b3031b346ac448b055962520797f3b3efd7b153cc6876764a38f15fe349cf5,project_record,1,neutral_prepared_sequences.csv,test,0.9841901383260164
6a3c02e76745abe51eb931357e1d056edcb555f6c0171227f64a47dcddf6bee2,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.009242045831734956
baf0ce80e6882a2a1c9164e19350758e68f5cd912f5106b87294617c55c876c1,project_record,1,neutral_prepared_sequences.csv,test,0.987163787474887
d766161959d5757e6196abb5a95693c3d4015eb4895e1799c410f823545bb40e,oas_unknown_background,0,SRR9179277_paired.csv.gz,test,0.036425008264194945
508350da783cf458902831669bbaa8d34c0948a054a8810caeecf14e5c4ba868,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.0034661051479501037
b121a7835962c2c7f02a08e2f99772cb1214f7f430148fe2d27ac43353d54fb3,oas_unknown_background,0,SRR9179273_paired.csv.gz,test,0.027882197674095836
a3f736de981b32f491e3dd15972b3b4af347f2e6fe4cfb131a48c3b311593f60,project_record,1,neutral_prepared_sequences.csv,test,0.9814940625815909
7d4cc2b8970941365321c6e3ec862a6800983895668f54000c80f5cad5c75ed6,oas_unknown_background,0,SRR9179274_paired.csv.gz,test,0.03133071101395144
a38173f79330d7ac40d06e0b2b8060cefc8dd3502f7f473bd16f9c5dd03e0597,project_record,1,neutral_prepared_sequences.csv,test,0.9811285885117969
160d3567011c8837eb5b0e4247b103935d870aafc1856edbf3755e12982c7227,project_record,1,neutral_prepared_sequences.csv,test,0.9895146909803455
e23950ad827dfe62c6976f9d9098c600b092e95072630919e43242480f9b58bb,project_record,1,neutral_prepared_sequences.csv,test,0.8151065417840382
96ea1107de76ecab5a05cd602fb720e3ba2b0e64cb7b8564d3e2bcbef13b5534,oas_unknown_background,0,SRR9179273_paired.csv.gz,test,0.11375424648104661
dbbb5780e09eb946f7c3e30ea3cb186197899191d673eef12598c735a173bd23,oas_unknown_background,0,SRR11528762_paired.csv.gz,test,0.1263694983702041
4db6b839fde5a050de349b357ee9497be386538c80ee033be9eb0359653d4313,oas_unknown_background,0,SRR9179277_paired.csv.gz,test,0.020838858698930457
3940c7ef588063aaa4d028af01629c36a9d26579fc4c769c632ba0530d51c7b9,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.010999320826666804
fcc2bd6c3469f061e83492fe2d06fa8309722dde20631fdd771a5269340692c9,project_record,1,neutral_prepared_sequences.csv,test,0.9866041976044326
f9d36e4260aec86c699276f213310f85e043739a48512432cf03a87dce7be7a6,oas_unknown_background,0,SRR9179277_paired.csv.gz,test,0.02942887518664511
e7db439923c117ae5f47199d99a496cc895d6d561e9ac2304b94af7000172ab9,project_record,1,neutral_prepared_sequences.csv,test,0.975123389278219
2526d66861ab531e88d16a2e97b964c95c03d241ef4c3ffccf6ea3ab6ecd39d8,oas_unknown_background,0,SRR9179273_paired.csv.gz,test,0.04060758836561932
fcd439869f21d1133d2a5486058ba8f4685fa5e06187e477bd7602fd1f228270,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.005979130183590394
6dac092e7873c23fb815e6826f110827daeb3600322eebacdcaf807c72ceee81,oas_unknown_background,0,SRR9179273_paired.csv.gz,test,0.009866635896471491
98be81a9a4978d3e6cbaa6ac12568e32732285d522b220a7ab60c83f7ddb6a10,project_record,1,neutral_prepared_sequences.csv,test,0.05646356061759323
f35fa9b2adb5cbadfd80dde7e5d822a1782df2389837419ecef8c20d3b7bd085,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.018848421707132523
78329927a96655d499c68780c84da8c1b255474dc00cedc227d6999db31586c1,oas_unknown_background,0,SRR9179273_paired.csv.gz,test,0.020780959003931437
7c87c00d535ac16ccd7f040407f1c4cfe01a07bc7e20b5a5d8c6c1527f532794,project_record,1,neutral_prepared_sequences.csv,test,0.9045298946909391
27fb1989d46d510f42ba9d20a3b61c646f2c186f9917bedc6cb5f183ff2a1970,project_record,1,neutral_prepared_sequences.csv,test,0.9643180732480252
2ed8a1618d91fe5c03887bb3a064d803231e27ef72018c0a843c61ee7ed1fc4c,project_record,1,neutral_prepared_sequences.csv,test,0.9950763542194084
642d2e0c5c885910597b98d25a29f8c84e48e73f0bb5d81eb31ddac4932a4217,project_record,1,neutral_prepared_sequences.csv,test,0.8869252821537497
eab670f00f67878c486bae091716619fc86b39ab71d5917b2f86049616393e7a,oas_unknown_background,0,SRR9179274_paired.csv.gz,test,0.03319277515177703
7b5fe441cc70be117f10642cd3ab551a59a2e109a9dd20bea5eaf2eca03bb67c,project_record,1,neutral_prepared_sequences.csv,test,0.9048760380839316
0f91cdbde15e905c3bb9f739776c4fc184ccbcb3b2ee05529e9dd3161441bff4,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.05009838301888486
051ad455392f89699cc62e88f5a64ec6fdca019f60a24e37515b9fe5c556ed17,project_record,1,neutral_prepared_sequences.csv,test,0.9477594161408112
e19e1c11fa2c2a6e26107488f6422328d38a65a22f46c6794d76f8d52c43daa7,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.019565291673324305
a05163880ca1193200e98270a91a60f1ffdd384d54099981f2bd6028b9dbc54d,project_record,1,neutral_prepared_sequences.csv,test,0.8593800975250745
4070c5dc7a3e2ec6cf0b64a2edc398e648a0223c0e703c37895d37ef3fc02a43,project_record,1,neutral_prepared_sequences.csv,test,0.9642745306890098
b9cc59ecc8599446e02bbcb53a1d4783933cd22222f6e0b639aaef7d601a8b2e,project_record,1,neutral_prepared_sequences.csv,test,0.9787634764621437
74ba9ac737bb0d04af32db1936f3bd2d5de16c9be336abe08b5346f8c04f188e,project_record,1,neutral_prepared_sequences.csv,test,0.9819636625383291
70e7bb98b40d5159cf5e364c0bf9e382e5ec396182e3b4a0fa7138a94b8c76e9,oas_unknown_background,0,SRR9179273_paired.csv.gz,test,0.04593637899365043
b1ba0ca0203c8ae8507fe3a9c0566eabbe5e561f917ee9f97b92c88cc308d26c,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.052683640193847386
2df160f7ae992e7451e90561ef6cc597c92d6313e52c419cd4b6dd98c5ca8af2,oas_unknown_background,0,SRR9179273_paired.csv.gz,test,0.0922694722844015
18a8af09b5ef607d4f430a950a1ca604aa654e882b57b99f6b4e530b123447f5,oas_unknown_background,0,SRR9179276_paired.csv.gz,test,0.031313428391629976
24a19441cf6b4b8dc6ecce7809d6ab0de34a00577900787a917a699a1e720a0b,oas_unknown_background,0,SRR9179275_paired.csv.gz,test,0.03167730074904616
de8c3680aca46e1dcdbb9650f8d0b93b6f0fc7502433b9471037b1a327865cc3,oas_unknown_background,0,SRR9179273_paired.csv.gz,test,0.02567455411836711
77d836ab911e51b15548494d6fa2a486b3e79f6260f975500353fbfa19934b79,oas_unknown_background,0,SRR9179274_paired.csv.gz,test,0.044958240200013336
